Date,Open,High,Low,Close,Adj Close,Volume
1994-02-17,5.367188,5.367188,5.250000,5.281250,4.317629,5052800
1994-02-18,5.281250,5.281250,5.195313,5.226563,4.272920,8240000
1994-02-22,5.226563,5.226563,5.117188,5.125000,4.189888,4992000
1994-02-23,5.132813,5.148438,5.054688,5.054688,4.132405,4104000
1994-02-24,5.039063,5.140625,5.039063,5.117188,4.183502,8577600
1994-02-25,5.132813,5.195313,5.070313,5.070313,4.145180,5182400
1994-02-28,5.085938,5.187500,5.085938,5.164063,4.221823,5396800
1994-03-01,5.187500,5.234375,5.101563,5.148438,4.209048,3545600
1994-03-02,5.125000,5.140625,5.054688,5.109375,4.177115,6176000
1994-03-03,5.125000,5.132813,5.054688,5.078125,4.151569,5067200
1994-03-04,5.070313,5.109375,5.062500,5.085938,4.157955,3076800
1994-03-07,5.242188,5.312500,5.195313,5.289063,4.324016,11675200
1994-03-08,5.312500,5.367188,5.304688,5.367188,4.387888,5907200
1994-03-09,5.429688,5.468750,5.390625,5.453125,4.458145,6956800
1994-03-10,5.453125,5.476563,5.375000,5.406250,4.419821,5084800
1994-03-11,5.406250,5.406250,5.328125,5.375000,4.394274,7463200
1994-03-14,5.406250,5.406250,5.312500,5.390625,4.407048,8514400
1994-03-15,5.421875,5.640625,5.421875,5.593750,4.573112,9300000
1994-03-16,5.593750,5.750000,5.593750,5.687500,4.649755,5748000
1994-03-17,5.734375,5.796875,5.703125,5.765625,4.713626,4710400
1994-03-18,5.750000,5.765625,5.687500,5.734375,4.688077,3585600
1994-03-21,5.750000,5.781250,5.718750,5.765625,4.713626,2320000
1994-03-22,5.765625,5.937500,5.718750,5.890625,4.815818,4546400
1994-03-23,5.906250,5.937500,5.796875,5.828125,4.764722,7353600
1994-03-24,5.828125,5.828125,5.750000,5.796875,4.739174,5256800
1994-03-25,5.781250,5.890625,5.765625,5.875000,4.828363,5449600
1994-03-28,5.890625,5.890625,5.656250,5.687500,4.674267,4002400
1994-03-29,5.562500,5.609375,5.437500,5.484375,4.507330,5220800
1994-03-30,5.484375,5.500000,5.281250,5.281250,4.340392,5392000
1994-03-31,5.296875,5.359375,5.140625,5.343750,4.391756,7267200
1994-04-04,5.218750,5.484375,5.203125,5.484375,4.507330,5636800
1994-04-05,5.500000,5.640625,5.484375,5.609375,4.610061,7477600
1994-04-06,5.625000,5.687500,5.562500,5.640625,4.635742,5462400
1994-04-07,5.703125,5.750000,5.640625,5.718750,4.699950,1948800
1994-04-08,5.718750,5.921875,5.703125,5.750000,4.725632,4340800
1994-04-11,5.781250,5.875000,5.781250,5.796875,4.764159,3572000
1994-04-12,5.812500,5.828125,5.671875,5.703125,4.687108,2966400
1994-04-13,5.703125,5.718750,5.500000,5.546875,4.558696,5600000
1994-04-14,5.515625,5.515625,5.453125,5.515625,4.533011,5673600
1994-04-15,5.515625,5.515625,5.437500,5.500000,4.520173,2948000
1994-04-18,5.500000,5.500000,5.359375,5.359375,4.404599,3466400
1994-04-19,5.296875,5.343750,4.828125,5.000000,4.109247,15434400
1994-04-20,5.093750,5.125000,4.656250,4.734375,3.890941,21404800
1994-04-21,4.812500,5.062500,4.796875,4.937500,4.057880,13485600
1994-04-22,5.062500,5.140625,4.953125,5.109375,4.199138,10876000
1994-04-25,5.078125,5.125000,4.937500,4.984375,4.096406,13840800
1994-04-26,4.984375,5.015625,4.859375,4.937500,4.057880,6523200
1994-04-28,5.000000,5.062500,4.890625,4.906250,4.032198,6480800
1994-04-29,4.937500,5.187500,4.937500,5.187500,4.263342,7330400
1994-05-02,5.250000,5.531250,5.250000,5.515625,4.533011,6285600
1994-05-03,5.906250,5.937500,5.765625,5.812500,4.776997,16616000
1994-05-04,6.000000,6.015625,5.812500,5.968750,4.905412,15428000
1994-05-05,6.031250,6.218750,6.000000,6.093750,5.008142,13461600
1994-05-06,6.000000,6.125000,5.937500,5.984375,4.918254,8436000
1994-05-09,5.968750,6.015625,5.687500,5.687500,4.674267,7296000
1994-05-10,5.875000,5.890625,5.765625,5.781250,4.751316,8087200
1994-05-11,5.781250,5.812500,5.562500,5.671875,4.661427,5414400
1994-05-12,5.703125,5.921875,5.703125,5.906250,4.854046,4016800
1994-05-13,5.890625,6.046875,5.843750,6.015625,4.943937,4580800
1994-05-16,6.015625,6.031250,5.781250,5.828125,4.789839,2846400
1994-05-17,5.750000,5.781250,5.625000,5.781250,4.751316,4637600
1994-05-18,5.906250,6.093750,5.843750,6.000000,4.931096,7270400
1994-05-19,6.062500,6.187500,6.062500,6.125000,5.033826,5367200
1994-05-20,6.125000,6.171875,5.984375,6.000000,4.931096,2877600
1994-05-23,6.046875,6.109375,6.000000,6.031250,4.956777,4185600
1994-05-24,6.046875,6.234375,6.000000,6.203125,5.098034,4787200
1994-05-25,6.125000,6.281250,6.093750,6.187500,5.085192,5140000
1994-05-26,6.187500,6.187500,5.968750,5.968750,4.905412,5199200
1994-05-27,6.000000,6.031250,5.953125,5.984375,4.918254,2808000
1994-05-31,5.953125,6.031250,5.937500,6.015625,4.943937,3143200
1994-06-01,6.000000,6.078125,5.953125,6.031250,4.956777,3875200
1994-06-02,6.031250,6.171875,6.015625,6.156250,5.059511,5093600
1994-06-03,6.140625,6.281250,6.140625,6.203125,5.098034,7240800
1994-06-06,6.234375,6.343750,6.218750,6.312500,5.187923,5276800
1994-06-07,6.312500,6.328125,6.140625,6.203125,5.098034,4979200
1994-06-08,6.187500,6.250000,5.968750,6.015625,4.943937,3416000
1994-06-09,5.984375,5.984375,5.812500,5.812500,4.776997,4777600
1994-06-10,5.875000,6.125000,5.875000,6.109375,5.020986,4300000
1994-06-13,6.062500,6.203125,6.046875,6.093750,5.008142,4207200
1994-06-14,6.125000,6.171875,6.062500,6.078125,4.995302,2116000
1994-06-15,6.109375,6.125000,6.031250,6.031250,4.956777,2004800
1994-06-16,6.093750,6.171875,6.078125,6.171875,5.072349,2385600
1994-06-17,6.250000,6.250000,6.093750,6.093750,5.008142,4276800
1994-06-20,6.062500,6.093750,5.953125,6.015625,4.943937,1972800
1994-06-21,5.968750,5.968750,5.734375,5.859375,4.815521,9873600
1994-06-22,5.859375,5.859375,5.640625,5.734375,4.712792,5864000
1994-06-23,5.734375,5.843750,5.562500,5.640625,4.635742,6794400
1994-06-24,5.843750,5.906250,5.781250,5.796875,4.764159,12652000
1994-06-27,5.906250,5.937500,5.843750,5.937500,4.879729,8809600
1994-06-28,5.890625,5.984375,5.875000,5.984375,4.918254,5983200
1994-06-29,5.984375,6.062500,5.968750,5.984375,4.918254,9928800
1994-06-30,6.000000,6.062500,5.500000,5.640625,4.635742,67585600
1994-07-01,5.687500,5.812500,5.625000,5.718750,4.699950,16532000
1994-07-05,5.734375,5.796875,5.687500,5.718750,4.699950,6044800
1994-07-06,5.593750,5.593750,5.468750,5.562500,4.571537,13730400
1994-07-07,5.578125,5.671875,5.515625,5.656250,4.648585,6282400
1994-07-08,5.671875,5.671875,5.562500,5.593750,4.597220,3516800
1994-07-11,5.578125,5.593750,5.468750,5.546875,4.558696,4450400
1994-07-12,5.531250,5.531250,5.359375,5.453125,4.481647,6405600
1994-07-13,5.484375,5.593750,5.390625,5.578125,4.584377,8000800
1994-07-14,5.593750,5.812500,5.593750,5.765625,4.738475,9676000
1994-07-15,5.765625,5.843750,5.750000,5.781250,4.751316,4424000
1994-07-18,5.781250,5.812500,5.718750,5.750000,4.725632,2014400
1994-07-19,5.734375,5.781250,5.625000,5.640625,4.635742,4144000
1994-07-20,5.656250,5.687500,5.375000,5.468750,4.494489,10895200
1994-07-21,5.500000,5.515625,5.218750,5.453125,4.481647,19199200
1994-07-22,5.531250,5.687500,5.500000,5.687500,4.674267,10840000
1994-07-25,5.656250,5.671875,5.453125,5.515625,4.533011,5161600
1994-07-26,5.500000,5.578125,5.375000,5.546875,4.558696,9790400
1994-07-27,5.578125,5.578125,5.484375,5.515625,4.533011,6002400
1994-07-28,5.484375,5.500000,5.343750,5.343750,4.391756,10932000
1994-07-29,5.406250,5.687500,5.390625,5.687500,4.674267,7521600
1994-08-01,5.718750,5.812500,5.718750,5.750000,4.725632,8552800
1994-08-02,5.828125,5.859375,5.765625,5.781250,4.751316,7055200
1994-08-03,5.968750,5.968750,5.828125,5.875000,4.828363,5590400
1994-08-04,5.687500,5.750000,5.500000,5.515625,4.533011,13238400
1994-08-05,5.531250,5.562500,5.453125,5.546875,4.558696,5606400
1994-08-08,5.593750,5.687500,5.562500,5.625000,4.622902,3809600
1994-08-09,5.625000,5.765625,5.609375,5.718750,4.699950,3177600
1994-08-10,5.718750,5.781250,5.718750,5.781250,4.751316,4804800
1994-08-11,5.796875,5.859375,5.765625,5.796875,4.764159,2955200
1994-08-12,5.812500,5.812500,5.718750,5.781250,4.751316,4682400
1994-08-15,5.812500,5.921875,5.796875,5.796875,4.764159,3536000
1994-08-16,5.781250,5.812500,5.718750,5.781250,4.751316,8115200
1994-08-17,5.765625,5.968750,5.750000,5.953125,4.892573,7884000
1994-08-18,5.906250,6.109375,5.812500,6.109375,5.020986,5904800
1994-08-19,6.109375,6.218750,6.031250,6.203125,5.098034,6408800
1994-08-22,6.187500,6.312500,6.140625,6.296875,5.175080,3988800
1994-08-23,6.343750,6.390625,6.281250,6.312500,5.187923,4445600
1994-08-24,6.312500,6.359375,6.218750,6.343750,5.213606,5596000
1994-08-25,6.343750,6.359375,6.281250,6.281250,5.162239,3487200
1994-08-26,6.359375,6.468750,6.281250,6.390625,5.252130,4061600
1994-08-29,6.406250,6.484375,6.390625,6.406250,5.264973,4406400
1994-08-30,6.406250,6.406250,6.281250,6.343750,5.213606,3097600
1994-08-31,6.359375,6.609375,6.328125,6.531250,5.367702,7201600
1994-09-01,6.531250,6.593750,6.453125,6.562500,5.393385,3108800
1994-09-02,6.578125,6.593750,6.437500,6.468750,5.316338,1545600
1994-09-06,6.453125,6.484375,6.312500,6.359375,5.226448,3985600
1994-09-07,6.375000,6.468750,6.359375,6.468750,5.316338,4575200
1994-09-08,6.453125,6.687500,6.453125,6.656250,5.470434,5630400
1994-09-09,6.562500,6.765625,6.546875,6.718750,5.521801,7456800
1994-09-12,6.718750,6.765625,6.593750,6.625000,5.444751,4517600
1994-09-13,6.640625,6.687500,6.562500,6.640625,5.457592,4456800
1994-09-14,6.625000,6.656250,6.578125,6.656250,5.470434,4688000
1994-09-15,6.625000,6.765625,6.625000,6.750000,5.547482,4485600
1994-09-16,6.734375,6.750000,6.671875,6.750000,5.547482,5988000
1994-09-19,6.750000,6.828125,6.703125,6.734375,5.534641,4968800
1994-09-20,6.703125,6.750000,6.546875,6.625000,5.444751,5821600
1994-09-21,6.625000,6.640625,6.468750,6.578125,5.406229,9302400
1994-09-22,6.562500,6.593750,6.500000,6.578125,5.406229,4680000
1994-09-23,6.562500,6.640625,6.484375,6.500000,5.342020,4844800
1994-09-26,6.500000,6.515625,6.359375,6.375000,5.239288,5564000
1994-09-27,6.359375,6.484375,6.359375,6.437500,5.290654,4666400
1994-09-28,6.437500,6.718750,6.421875,6.703125,5.508958,8835200
1994-09-29,6.750000,6.828125,6.562500,6.718750,5.521801,4219200
1994-09-30,6.718750,6.781250,6.625000,6.625000,5.444751,4205600
1994-10-03,6.593750,6.656250,6.531250,6.640625,5.457592,4025600
1994-10-04,6.671875,6.765625,6.546875,6.562500,5.393385,5585600
1994-10-05,6.500000,6.500000,6.359375,6.453125,5.303497,4307200
1994-10-06,6.421875,6.468750,6.312500,6.437500,5.290654,2801600
1994-10-07,6.453125,6.671875,6.437500,6.656250,5.470434,3672000
1994-10-10,6.687500,6.812500,6.671875,6.765625,5.560323,2291200
1994-10-11,6.796875,6.859375,6.703125,6.750000,5.547482,4017600
1994-10-12,6.875000,6.921875,6.812500,6.828125,5.611690,5950400
1994-10-13,6.859375,6.906250,6.578125,6.625000,5.444751,5665600
1994-10-14,6.562500,6.671875,6.500000,6.671875,5.483274,3862400
1994-10-17,6.640625,6.796875,6.625000,6.796875,5.586006,2076800
1994-10-18,6.781250,6.796875,6.578125,6.625000,5.444751,2645600
1994-10-19,6.562500,6.562500,6.484375,6.515625,5.354861,2987200
1994-10-20,6.531250,6.562500,6.390625,6.484375,5.329180,2945600
1994-10-21,6.484375,6.484375,6.312500,6.375000,5.239288,2949600
1994-10-24,6.312500,6.578125,6.312500,6.453125,5.303497,4320000
1994-10-25,6.359375,6.453125,6.359375,6.406250,5.264973,3407200
1994-10-26,6.453125,6.578125,6.437500,6.578125,5.406229,2680800
1994-10-27,6.578125,6.671875,6.546875,6.593750,5.419068,4040000
1994-10-28,6.546875,6.671875,6.531250,6.609375,5.431910,4381600
1994-10-31,6.609375,6.640625,6.546875,6.593750,5.419068,2471200
1994-11-01,6.578125,6.578125,6.390625,6.390625,5.252130,5085600
1994-11-02,6.390625,6.421875,6.234375,6.234375,5.123718,7424800
1994-11-03,6.218750,6.218750,6.000000,6.046875,4.969618,17600800
1994-11-04,6.062500,6.187500,6.015625,6.046875,4.969618,15127200
1994-11-07,6.046875,6.109375,6.031250,6.046875,4.969618,5597600
1994-11-08,6.046875,6.093750,6.000000,6.078125,4.995302,7872800
1994-11-09,6.187500,6.265625,6.093750,6.156250,5.059511,7039200
1994-11-10,6.187500,6.203125,6.031250,6.093750,5.008142,4421600
1994-11-11,6.078125,6.140625,6.031250,6.109375,5.020986,2715200
1994-11-14,6.109375,6.156250,6.093750,6.125000,5.033826,2717600
1994-11-15,6.156250,6.281250,6.156250,6.281250,5.162239,7372800
1994-11-16,6.281250,6.359375,6.281250,6.359375,5.226448,5472800
1994-11-17,6.437500,6.437500,6.281250,6.312500,5.187923,2460000
1994-11-18,6.328125,6.343750,6.296875,6.328125,5.200766,2543200
1994-11-21,6.359375,6.515625,6.203125,6.218750,5.110874,3444000
1994-11-22,6.218750,6.234375,6.000000,6.062500,4.982460,3873600
1994-11-23,5.843750,6.000000,5.828125,5.968750,4.905412,5975200
1994-11-25,6.062500,6.078125,6.031250,6.031250,4.956777,899200
1994-11-28,6.015625,6.140625,5.937500,6.015625,4.943937,2557600
1994-11-29,6.078125,6.156250,6.031250,6.109375,5.020986,3160800
1994-11-30,6.171875,6.171875,5.937500,5.953125,4.892573,3988800
1994-12-01,5.843750,5.937500,5.843750,5.875000,4.828363,6546400
1994-12-02,5.859375,5.937500,5.812500,5.906250,4.854046,5031200
1994-12-05,5.937500,5.984375,5.859375,5.875000,4.828363,3342400
1994-12-06,5.859375,5.875000,5.703125,5.750000,4.725632,5868800
1994-12-07,5.781250,5.828125,5.359375,5.453125,4.481647,16528000
1994-12-08,5.453125,5.453125,5.125000,5.125000,4.211976,34871200
1994-12-09,5.156250,5.312500,5.078125,5.234375,4.301868,22524800
1994-12-12,5.406250,5.609375,5.390625,5.453125,4.481647,10862400
1994-12-13,5.500000,5.593750,5.437500,5.578125,4.584377,7059200
1994-12-14,5.562500,5.625000,5.531250,5.578125,4.584377,7093600
1994-12-15,5.609375,5.609375,5.453125,5.515625,4.533011,5357600
1994-12-16,5.593750,5.703125,5.546875,5.656250,4.648585,6369600
1994-12-19,5.656250,5.734375,5.578125,5.734375,4.712792,6155200
1994-12-20,5.750000,5.781250,5.671875,5.718750,4.699950,6219200
1994-12-21,5.750000,5.796875,5.718750,5.765625,4.738475,5200000
1994-12-22,5.765625,5.765625,5.718750,5.750000,4.725632,4057600
1994-12-23,5.781250,5.781250,5.656250,5.671875,4.661427,2832000
1994-12-27,5.734375,5.750000,5.671875,5.750000,4.725632,5744000
1994-12-28,5.703125,5.734375,5.500000,5.546875,4.558696,4925600
1994-12-29,5.546875,5.765625,5.531250,5.750000,4.725632,3748800
1994-12-30,5.765625,5.765625,5.562500,5.640625,4.635742,2744800
1995-01-03,5.625000,5.625000,5.375000,5.390625,4.430281,6892800
1995-01-04,5.390625,5.468750,5.312500,5.328125,4.378914,7276000
1995-01-05,5.328125,5.375000,5.296875,5.343750,4.391756,6524800
1995-01-06,5.359375,5.468750,5.296875,5.343750,4.391756,12976000
1995-01-09,5.343750,5.656250,5.343750,5.609375,4.610061,9991200
1995-01-10,5.812500,5.828125,5.640625,5.718750,4.699950,9035200
1995-01-11,5.812500,5.828125,5.531250,5.671875,4.661427,4856000
1995-01-12,5.703125,5.718750,5.437500,5.515625,4.533011,4885600
1995-01-13,5.562500,5.562500,5.421875,5.531250,4.545855,6985600
1995-01-16,5.500000,5.578125,5.484375,5.500000,4.520173,5084800
1995-01-17,5.531250,5.609375,5.484375,5.500000,4.520173,6314400
1995-01-18,5.562500,5.578125,5.500000,5.515625,4.533011,5168000
1995-01-19,5.531250,5.734375,5.515625,5.734375,4.712792,10840000
1995-01-20,5.718750,5.718750,5.593750,5.718750,4.699950,4441600
1995-01-23,5.625000,5.671875,5.593750,5.640625,4.635742,3944000
1995-01-24,5.625000,5.640625,5.562500,5.609375,4.610061,3475200
1995-01-25,5.578125,5.578125,5.468750,5.484375,4.507330,6011200
1995-01-26,5.500000,5.578125,5.437500,5.484375,4.507330,4840000
1995-01-27,5.515625,5.531250,5.375000,5.500000,4.520173,5033600
1995-01-30,5.500000,5.921875,5.500000,5.875000,4.828363,10353600
1995-01-31,5.875000,6.093750,5.828125,6.062500,4.982460,13500800
1995-02-01,6.062500,6.203125,6.000000,6.125000,5.033826,7759200
1995-02-02,6.140625,6.203125,5.937500,5.968750,4.905412,5815200
1995-02-03,5.968750,6.234375,5.968750,6.171875,5.072349,11893600
1995-02-06,6.218750,6.234375,6.062500,6.187500,5.085192,10712800
1995-02-07,6.109375,6.156250,6.046875,6.109375,5.020986,3988800
1995-02-08,6.046875,6.171875,6.031250,6.156250,5.059511,7611200
1995-02-09,6.125000,6.140625,6.000000,6.000000,4.931096,10384000
1995-02-10,6.046875,6.125000,5.937500,6.046875,4.969618,6481600
1995-02-13,6.062500,6.078125,5.953125,5.968750,4.905412,1764800
1995-02-14,5.562500,5.812500,5.562500,5.656250,4.648585,39053600
1995-02-15,5.640625,5.671875,5.562500,5.578125,4.584377,15294400
1995-02-16,5.562500,5.593750,5.484375,5.515625,4.533011,11510400
1995-02-17,5.500000,5.500000,5.328125,5.375000,4.417438,19148000
1995-02-21,5.375000,5.390625,5.218750,5.234375,4.301868,22363200
1995-02-22,5.296875,5.468750,5.281250,5.437500,4.468804,17464000
1995-02-23,5.468750,5.562500,5.343750,5.359375,4.404599,10020000
1995-02-24,5.375000,5.421875,5.312500,5.421875,4.455964,7736000
1995-02-27,5.359375,5.468750,5.296875,5.359375,4.404599,5749600
1995-02-28,5.359375,5.375000,5.265625,5.375000,4.417438,8917600
1995-03-01,5.406250,5.578125,5.406250,5.515625,4.533011,6400800
1995-03-02,5.500000,5.531250,5.390625,5.390625,4.430281,7816800
1995-03-03,5.421875,5.453125,5.312500,5.375000,4.417438,7571200
1995-03-06,5.343750,5.343750,5.265625,5.296875,4.353232,4715200
1995-03-07,5.281250,5.390625,5.218750,5.312500,4.366075,8988800
1995-03-08,5.437500,5.437500,5.265625,5.343750,4.391756,9488000
1995-03-09,5.312500,5.359375,5.265625,5.281250,4.340392,9748800
1995-03-10,5.281250,5.437500,5.234375,5.343750,4.391756,8998400
1995-03-13,5.359375,5.484375,5.359375,5.406250,4.443121,4505600
1995-03-14,5.453125,5.500000,5.453125,5.453125,4.481647,5416000
1995-03-15,5.468750,5.578125,5.343750,5.562500,4.571537,8839200
1995-03-16,5.562500,5.937500,5.562500,5.859375,4.815521,16135200
1995-03-17,5.859375,5.859375,5.765625,5.828125,4.789839,9641600
1995-03-20,5.828125,5.843750,5.734375,5.781250,4.751316,2881600
1995-03-21,5.750000,5.750000,5.671875,5.703125,4.687108,7248800
1995-03-22,5.703125,5.734375,5.671875,5.718750,4.699950,5648800
1995-03-23,5.687500,5.703125,5.656250,5.703125,4.687108,6253600
1995-03-24,5.703125,5.843750,5.703125,5.796875,4.764159,7256800
1995-03-27,5.875000,6.015625,5.875000,5.984375,4.918254,5320800
1995-03-28,5.984375,6.140625,5.968750,6.078125,5.020808,8994400
1995-03-29,6.078125,6.250000,5.984375,6.046875,4.994993,15598400
1995-03-30,6.078125,6.093750,5.906250,5.921875,4.891738,4005600
1995-03-31,5.890625,5.921875,5.796875,5.843750,4.827201,6808000
1995-04-03,5.828125,5.843750,5.734375,5.796875,4.788484,2620000
1995-04-04,5.812500,5.921875,5.687500,5.796875,4.788484,6729600
1995-04-05,5.750000,5.750000,5.640625,5.671875,4.685227,5285600
1995-04-06,5.640625,5.687500,5.531250,5.593750,4.620692,10004800
1995-04-07,5.578125,5.687500,5.578125,5.687500,4.698133,3857600
1995-04-10,5.656250,5.671875,5.578125,5.609375,4.633598,5574400
1995-04-11,5.609375,5.640625,5.578125,5.593750,4.620692,2949600
1995-04-12,5.562500,5.687500,5.562500,5.687500,4.698133,4062400
1995-04-13,5.703125,5.796875,5.703125,5.734375,4.736855,4421600
1995-04-17,5.718750,5.796875,5.593750,5.625000,4.646507,5584000
1995-04-18,5.640625,5.656250,5.406250,5.453125,4.504531,15420000
1995-04-19,5.375000,5.390625,4.718750,4.921875,4.065692,77760800
1995-04-20,4.781250,4.906250,4.593750,4.906250,4.052786,58239200
1995-04-21,4.953125,5.125000,4.875000,5.046875,4.168949,18575200
1995-04-24,5.031250,5.078125,4.750000,4.828125,3.988250,17893600
1995-04-25,4.875000,4.906250,4.593750,4.640625,3.833367,21304800
1995-04-26,4.578125,4.703125,4.500000,4.531250,3.743019,25675200
1995-04-27,4.593750,4.687500,4.531250,4.671875,3.859180,19688000
1995-04-28,4.671875,4.671875,4.515625,4.546875,3.755927,16064800
1995-05-01,4.500000,4.609375,4.468750,4.593750,3.794648,19492000
1995-05-02,4.656250,4.828125,4.562500,4.796875,3.962435,15804000
1995-05-03,4.843750,4.859375,4.703125,4.734375,3.910807,13880800
1995-05-04,4.500000,4.562500,4.296875,4.328125,3.575229,44124000
1995-05-05,4.390625,4.453125,4.265625,4.437500,3.665578,34224800
1995-05-08,4.453125,4.546875,4.453125,4.500000,3.717205,23605600
1995-05-09,4.562500,4.625000,4.531250,4.578125,3.781740,14768800
1995-05-10,4.640625,4.875000,4.625000,4.843750,4.001157,20340000
1995-05-11,4.890625,4.890625,4.812500,4.875000,4.026973,7718400
1995-05-12,4.859375,4.859375,4.718750,4.734375,3.910807,7256000
1995-05-15,4.750000,4.812500,4.671875,4.796875,3.962435,7862400
1995-05-16,4.796875,4.843750,4.750000,4.781250,3.949531,4984800
1995-05-17,4.781250,4.890625,4.781250,4.859375,4.014063,5903200
1995-05-18,4.921875,4.937500,4.796875,4.828125,3.988250,10303200
1995-05-19,4.765625,4.796875,4.703125,4.734375,3.910807,6233600
1995-05-22,4.593750,4.625000,4.468750,4.562500,3.768832,20612800
1995-05-23,4.531250,4.593750,4.500000,4.500000,3.717205,19688000
1995-05-24,4.562500,4.656250,4.531250,4.562500,3.768832,27839200
1995-05-25,4.562500,4.609375,4.500000,4.578125,3.781740,10592800
1995-05-26,4.593750,4.609375,4.484375,4.515625,3.730112,7868000
1995-05-30,4.578125,4.593750,4.531250,4.578125,3.781740,5754400
1995-05-31,4.578125,4.656250,4.546875,4.656250,3.846273,6893600
1995-06-01,4.687500,4.765625,4.671875,4.734375,3.910807,6764000
1995-06-02,4.765625,4.859375,4.687500,4.843750,4.001157,7256800
1995-06-05,4.875000,5.015625,4.859375,4.953125,4.091504,9493600
1995-06-06,4.937500,4.968750,4.906250,4.921875,4.065692,7547200
1995-06-07,5.125000,5.218750,5.078125,5.171875,4.272202,18305600
1995-06-08,5.187500,5.234375,5.171875,5.203125,4.298018,15116000
1995-06-09,5.203125,5.234375,5.140625,5.234375,4.323833,9519200
1995-06-12,5.218750,5.234375,5.125000,5.187500,4.285110,7086400
1995-06-13,5.187500,5.312500,5.125000,5.296875,4.375459,15579200
1995-06-14,5.062500,5.078125,4.953125,5.000000,4.130227,25392800
1995-06-15,5.031250,5.093750,5.000000,5.031250,4.156041,14764000
1995-06-16,5.046875,5.046875,4.984375,5.000000,4.130227,8520000
1995-06-19,5.000000,5.109375,4.968750,5.093750,4.207668,7788800
1995-06-20,5.078125,5.125000,5.015625,5.015625,4.143135,4287200
1995-06-21,5.093750,5.281250,5.046875,5.265625,4.349647,17556800
1995-06-22,5.500000,5.578125,5.437500,5.578125,4.607786,36239200
1995-06-23,5.546875,5.546875,5.312500,5.375000,4.439994,13220000
1995-06-26,5.531250,5.609375,5.343750,5.375000,4.439994,30400000
1995-06-27,5.343750,5.453125,5.109375,5.125000,4.233483,35934400
1995-06-28,5.000000,5.078125,4.937500,5.078125,4.194764,25974400
1995-06-29,5.046875,5.171875,5.031250,5.125000,4.233483,12580000
1995-06-30,5.125000,5.171875,5.046875,5.171875,4.272202,14227200
1995-07-03,5.171875,5.281250,5.156250,5.250000,4.336739,5537600
1995-07-05,5.265625,5.328125,5.187500,5.203125,4.298018,9252800
1995-07-06,5.187500,5.234375,5.000000,5.062500,4.181854,25851200
1995-07-07,5.031250,5.078125,5.000000,5.046875,4.168949,22072800
1995-07-10,5.078125,5.109375,5.000000,5.093750,4.207668,10256800
1995-07-11,5.109375,5.250000,5.093750,5.203125,4.298018,9295200
1995-07-12,5.265625,5.359375,5.156250,5.343750,4.414180,11736000
1995-07-13,5.390625,5.609375,5.390625,5.546875,4.581972,18412000
1995-07-14,5.578125,5.578125,5.421875,5.562500,4.594878,11934400
