Date,High,Low,Open,Close,Volume,Adj Close,Name
1994-01-03,4.828125,4.6796875,4.7265625,4.828125,3267200.0,3.9471805095672607,UNH
1994-01-04,4.8046875,4.6953125,4.8046875,4.6953125,3712000.0,3.8386025428771973,UNH
1994-01-05,4.7421875,4.6875,4.7109375,4.7265625,5630400.0,3.8641505241394043,UNH
1994-01-06,4.7734375,4.7265625,4.7421875,4.7578125,2419200.0,3.8896992206573486,UNH
1994-01-07,4.828125,4.7890625,4.8125,4.8203125,5720000.0,3.9407951831817627,UNH
1994-01-10,4.890625,4.8125,4.8203125,4.828125,2857600.0,3.9471805095672607,UNH
1994-01-11,4.8984375,4.7890625,4.7890625,4.84375,3156800.0,3.9599568843841553,UNH
1994-01-12,4.890625,4.84375,4.890625,4.875,1425600.0,3.985503911972046,UNH
1994-01-13,4.9140625,4.8515625,4.875,4.90625,2427200.0,4.011051654815674,UNH
1994-01-14,5.0390625,4.921875,4.921875,5.015625,5100800.0,4.100470542907715,UNH
1994-01-17,5.203125,5.0,5.0,5.171875,6545600.0,4.22821044921875,UNH
1994-01-18,5.1875,5.1015625,5.1796875,5.171875,4387200.0,4.22821044921875,UNH
1994-01-19,5.25,5.1640625,5.1875,5.1796875,8185600.0,4.234596252441406,UNH
1994-01-20,5.2421875,5.15625,5.234375,5.2265625,5633600.0,4.272919654846191,UNH
1994-01-21,5.234375,5.1484375,5.234375,5.2109375,2873600.0,4.260146141052246,UNH
1994-01-24,5.2265625,5.1171875,5.21875,5.125,2724800.0,4.1898884773254395,UNH
1994-01-25,5.125,5.015625,5.125,5.046875,6000000.0,4.126020431518555,UNH
1994-01-26,5.2109375,5.0625,5.0625,5.203125,5364800.0,4.253759384155273,UNH
1994-01-27,5.34375,5.1796875,5.2109375,5.3125,7232000.0,4.3431782722473145,UNH
1994-01-28,5.3515625,5.2890625,5.3515625,5.3125,4104000.0,4.3431782722473145,UNH
1994-01-31,5.40625,5.3046875,5.328125,5.34375,6400000.0,4.3687262535095215,UNH
1994-02-01,5.3984375,5.328125,5.34375,5.3984375,4220800.0,4.4134345054626465,UNH
1994-02-02,5.453125,5.359375,5.390625,5.40625,3982400.0,4.419821262359619,UNH
1994-02-03,5.40625,5.3125,5.390625,5.375,4057600.0,4.39427375793457,UNH
1994-02-04,5.3984375,5.234375,5.375,5.2578125,3699200.0,4.298466682434082,UNH
1994-02-07,5.234375,5.15625,5.234375,5.2109375,5988800.0,4.260146141052246,UNH
1994-02-08,5.1953125,5.109375,5.1875,5.1171875,2718400.0,4.183501720428467,UNH
1994-02-09,5.2578125,5.046875,5.1328125,5.2265625,5681600.0,4.272919654846191,UNH
1994-02-10,5.3359375,5.2421875,5.2421875,5.296875,6800000.0,4.3304033279418945,UNH
1994-02-11,5.359375,5.2890625,5.296875,5.3125,5179200.0,4.3431782722473145,UNH
1994-02-14,5.375,5.296875,5.34375,5.3515625,5857600.0,4.375113487243652,UNH
1994-02-15,5.3984375,5.296875,5.375,5.3125,5355200.0,4.3431782722473145,UNH
1994-02-16,5.359375,5.265625,5.3125,5.34375,11875200.0,4.3687262535095215,UNH
1994-02-17,5.3671875,5.25,5.3671875,5.28125,5052800.0,4.317629337310791,UNH
1994-02-18,5.28125,5.1953125,5.28125,5.2265625,8240000.0,4.272919654846191,UNH
1994-02-22,5.2265625,5.1171875,5.2265625,5.125,4992000.0,4.1898884773254395,UNH
1994-02-23,5.1484375,5.0546875,5.1328125,5.0546875,4104000.0,4.1324052810668945,UNH
1994-02-24,5.140625,5.0390625,5.0390625,5.1171875,8577600.0,4.183501720428467,UNH
1994-02-25,5.1953125,5.0703125,5.1328125,5.0703125,5182400.0,4.145179748535156,UNH
1994-02-28,5.1875,5.0859375,5.0859375,5.1640625,5396800.0,4.221822738647461,UNH
1994-03-01,5.234375,5.1015625,5.1875,5.1484375,3545600.0,4.209048271179199,UNH
