Date,High,Low,Open,Close,Volume,Adj Close,Name
1994-01-03,28.375,28.0,28.375,28.125,163600.0,28.125,AZO
1994-01-04,28.125,27.3125,28.125,27.3125,334000.0,27.3125,AZO
1994-01-05,27.1875,26.75,27.1875,27.0625,381800.0,27.0625,AZO
1994-01-06,27.3125,27.0,27.25,27.25,108800.0,27.25,AZO
1994-01-07,27.375,27.125,27.3125,27.3125,238000.0,27.3125,AZO
1994-01-10,27.375,27.125,27.375,27.25,869600.0,27.25,AZO
1994-01-11,27.4375,26.75,27.0625,27.125,401600.0,27.125,AZO
1994-01-12,27.1875,26.6875,27.1875,26.9375,295400.0,26.9375,AZO
1994-01-13,27.0625,26.75,26.9375,27.0,85800.0,27.0,AZO
1994-01-14,27.3125,27.0,27.0625,27.3125,156200.0,27.3125,AZO
1994-01-17,27.875,27.1875,27.1875,27.625,108400.0,27.625,AZO
1994-01-18,27.9375,27.5,27.625,27.9375,249600.0,27.9375,AZO
1994-01-19,28.0,27.375,27.9375,27.4375,158600.0,27.4375,AZO
1994-01-20,27.5,27.3125,27.5,27.375,105400.0,27.375,AZO
1994-01-21,27.5,27.3125,27.375,27.4375,123200.0,27.4375,AZO
1994-01-24,27.5625,27.1875,27.375,27.25,112200.0,27.25,AZO
1994-01-25,27.5,27.3125,27.4375,27.5,94400.0,27.5,AZO
1994-01-26,27.6875,27.375,27.375,27.5625,97800.0,27.5625,AZO
1994-01-27,28.25,27.5625,27.5625,28.1875,135000.0,28.1875,AZO
1994-01-28,28.3125,28.0,28.1875,28.125,156600.0,28.125,AZO
1994-01-31,28.5,28.125,28.25,28.1875,176000.0,28.1875,AZO
1994-02-01,28.375,28.1875,28.25,28.375,206000.0,28.375,AZO
1994-02-02,28.375,28.125,28.25,28.1875,145800.0,28.1875,AZO
1994-02-03,28.125,27.6875,28.0625,27.75,252800.0,27.75,AZO
1994-02-04,27.625,27.0625,27.625,27.25,173000.0,27.25,AZO
1994-02-07,27.625,27.0625,27.125,27.4375,154400.0,27.4375,AZO
1994-02-08,27.75,27.4375,27.5,27.75,324400.0,27.75,AZO
1994-02-09,27.75,27.1875,27.75,27.375,166200.0,27.375,AZO
1994-02-10,28.125,27.3125,27.375,28.125,134600.0,28.125,AZO
1994-02-11,28.0625,27.8125,28.0625,28.0,52600.0,28.0,AZO
1994-02-14,28.0,27.75,28.0,27.875,66200.0,27.875,AZO
1994-02-15,28.125,27.75,27.875,27.875,119400.0,27.875,AZO
1994-02-16,27.8125,27.5625,27.8125,27.75,51400.0,27.75,AZO
1994-02-17,28.125,27.625,27.75,27.625,116600.0,27.625,AZO
1994-02-18,27.8125,27.3125,27.75,27.5,79400.0,27.5,AZO
1994-02-22,27.9375,27.0625,27.5,27.9375,202000.0,27.9375,AZO
1994-02-23,27.8125,27.4375,27.8125,27.75,104200.0,27.75,AZO
