Date,High,Low,Open,Close,Volume,Adj Close,Name
1994-01-03,13.403481483459473,13.175752639770508,13.370948791503906,13.208285331726074,382600.0,3.189108371734619,JCI
1994-01-04,13.175752639770508,12.915491104125977,13.175752639770508,12.98055648803711,399500.0,3.134124279022217,JCI
1994-01-05,13.013089179992676,12.850425720214844,12.915491104125977,12.850425720214844,274200.0,3.1027047634124756,JCI
1994-01-06,12.948023796081543,12.785360336303711,12.817893028259277,12.88295841217041,225800.0,3.110560894012451,JCI
1994-01-07,13.110687255859375,12.915491104125977,12.915491104125977,13.110687255859375,196200.0,3.1655433177948,JCI
1994-01-10,13.501079559326172,13.078154563903809,13.110687255859375,13.468546867370605,370300.0,3.251948356628418,JCI
1994-01-11,13.533612251281738,13.24081802368164,13.370948791503906,13.468546867370605,386100.0,3.251948356628418,JCI
1994-01-12,13.631210327148438,13.468546867370605,13.468546867370605,13.631210327148438,175500.0,3.291222095489502,JCI
1994-01-13,13.598677635192871,13.468546867370605,13.501079559326172,13.533612251281738,336100.0,3.2676591873168945,JCI
1994-01-14,13.631210327148438,13.436014175415039,13.631210327148438,13.436014175415039,249300.0,3.244093894958496,JCI
1994-01-17,13.436014175415039,13.078154563903809,13.403481483459473,13.305883407592773,191200.0,3.2126736640930176,JCI
1994-01-18,13.370948791503906,13.078154563903809,13.370948791503906,13.078154563903809,213500.0,3.1576898097991943,JCI
1994-01-19,13.208285331726074,12.948023796081543,13.078154563903809,13.078154563903809,204700.0,3.1576898097991943,JCI
1994-01-20,13.078154563903809,12.98055648803711,13.078154563903809,13.045621871948242,187800.0,3.1498348712921143,JCI
1994-01-21,13.143219947814941,12.948023796081543,13.045621871948242,13.045621871948242,303800.0,3.1498348712921143,JCI
1994-01-24,13.078154563903809,12.88295841217041,13.078154563903809,12.948023796081543,147800.0,3.126267433166504,JCI
1994-01-25,13.013089179992676,12.88295841217041,12.98055648803711,12.98055648803711,229200.0,3.134124279022217,JCI
1994-01-26,13.76134204864502,12.98055648803711,12.98055648803711,13.566144943237305,1047300.0,3.2755117416381836,JCI
1994-01-27,13.533612251281738,13.305883407592773,13.501079559326172,13.403481483459473,755600.0,3.236236095428467,JCI
1994-01-28,13.76134204864502,13.598677635192871,13.631210327148438,13.663743019104004,998100.0,3.299077033996582,JCI
1994-01-31,14.054136276245117,13.728809356689453,13.76134204864502,14.054136276245117,820200.0,3.393336534500122,JCI
1994-02-01,14.21679973602295,14.02160358428955,14.02160358428955,14.086668968200684,811800.0,3.4011921882629395,JCI
1994-02-02,14.314397811889648,14.11920166015625,14.314397811889648,14.184267044067383,568900.0,3.4247591495513916,JCI
1994-02-03,14.151734352111816,13.891472816467285,14.11920166015625,13.989070892333984,576300.0,3.377629041671753,JCI
1994-02-04,13.924005508422852,13.793874740600586,13.858940124511719,13.858940124511719,372200.0,3.346207857131958,JCI
1994-02-07,14.21679973602295,13.793874740600586,13.793874740600586,14.151734352111816,560900.0,3.416903018951416,JCI
1994-02-08,14.151734352111816,14.054136276245117,14.086668968200684,14.086668968200684,209700.0,3.4011921882629395,JCI
1994-02-09,13.989070892333984,13.631210327148438,13.793874740600586,13.663743019104004,596300.0,3.299077033996582,JCI
1994-02-10,13.826407432556152,13.631210327148438,13.663743019104004,13.728809356689453,146600.0,3.3147881031036377,JCI
1994-02-11,13.76134204864502,13.533612251281738,13.663743019104004,13.69627571105957,282300.0,3.3069331645965576,JCI
1994-02-14,13.924005508422852,13.631210327148438,13.631210327148438,13.924005508422852,309900.0,3.3619179725646973,JCI
1994-02-15,13.989070892333984,13.69627571105957,13.728809356689453,13.891472816467285,481400.0,3.3540618419647217,JCI
